keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
show,2020-08-03 08:33:03,MaggieRogers517,https://twitter.com/MaggieRogers517,https://twitter.com/i/web/status/1290053025445187586,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
show,2020-08-03 06:53:18,at_revenge,https://twitter.com/at_revenge,https://twitter.com/i/web/status/1290027919633350656,"@treborapp @WestminsterWAG Most people don't have it. Washing your hands, wearing a mask and social distancing are precautions for your safety, and others safety. Like blackout during the Blitz kept people safer even on the nights the Luftwaffe didn't show.",,
show,2020-07-31 07:57:10,vegaknit,https://twitter.com/vegaknit,https://twitter.com/i/web/status/1288956830664794112,"RT @LaraCrabb: I’ve got to 33 years of age without a face mask, you can bet your bottom dollar I won’t be starting to wear one now   #ShowY…",,
risking,2020-08-01 23:24:41,VSTMMJJ,https://twitter.com/VSTMMJJ,https://twitter.com/i/web/status/1289552636459376645,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 07:44:26,antomhais,https://twitter.com/antomhais,https://twitter.com/i/web/status/1289678402266394624,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 05:51:40,PedroSleeth,https://twitter.com/PedroSleeth,https://twitter.com/i/web/status/1289650023001538561,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 07:45:41,DrESigston,https://twitter.com/DrESigston,https://twitter.com/i/web/status/1289678715144658944,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 07:53:27,camybobany,https://twitter.com/camybobany,https://twitter.com/i/web/status/1289680671502266368,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 08:09:10,MsDugibbley,https://twitter.com/MsDugibbley,https://twitter.com/i/web/status/1289684627033006080,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 07:54:29,LaLegale,https://twitter.com/LaLegale,https://twitter.com/i/web/status/1289680928642482176,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 08:04:25,Ange25254,https://twitter.com/Ange25254,https://twitter.com/i/web/status/1289683430939095040,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-01 23:53:09,DrDayaSharma,https://twitter.com/DrDayaSharma,https://twitter.com/i/web/status/1289559800095727618,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
risking,2020-08-02 00:26:51,HeartSisters,https://twitter.com/HeartSisters,https://twitter.com/i/web/status/1289568279065849857,"RT @emergjenncy: If I can wear my N95 all day, perform aerosolizing procedures on 🦠 patients while risking my own health, have to console p…",,
says,2020-07-28 08:40:12,Cloudora807,https://twitter.com/Cloudora807,https://twitter.com/i/web/status/1287880497608024068,Ash's Bayleef says to wear a mask!  #pokemon #anipoke #pokemonanime #pokemonfanart #pokemonart #art #artistontwitter #artist https://t.co/MnAKXazLbt,anipoke,pokemonfanart
says,2020-07-28 07:53:00,paspeurpasseul,https://twitter.com/paspeurpasseul,https://twitter.com/i/web/status/1287868616352739329,RT @urfavemask: david schreibner says wear a fucking mask https://t.co/rf1p7w3Rm7,,
says,2020-07-28 07:53:05,paspeurpasseul,https://twitter.com/paspeurpasseul,https://twitter.com/i/web/status/1287868638460956672,RT @urfavemask: lucas lallemant says wear a fucking mask https://t.co/2KLQzqHSJ5,,
says,2020-07-28 07:53:08,paspeurpasseul,https://twitter.com/paspeurpasseul,https://twitter.com/i/web/status/1287868651291303936,RT @urfavemask: willem herbots says wear a fucking mask https://t.co/6qJoimnc8y,,
says,2020-07-28 07:53:30,paspeurpasseul,https://twitter.com/paspeurpasseul,https://twitter.com/i/web/status/1287868743658254336,RT @urfavemask: nooreva says wear a fucking mask https://t.co/PiUDKSbb6z,,
says,2020-07-28 07:31:35,DeniseBeale,https://twitter.com/DeniseBeale,https://twitter.com/i/web/status/1287863229050322946,RT @SandroDemaio: “Wearing a mask is not a substitute for keeping distance” — says @VictorianCHO   ‼️ Masks must be worn in ADDITION to dis…,,
says,2020-07-28 09:03:52,truth9876,https://twitter.com/truth9876,https://twitter.com/i/web/status/1287886450642399232,"RT @cooks4livin: @ChuckCallesto It's because President Trump endorsed wearing masks, you know they go against whatever he says...",,
