keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
hands;,2020-09-17 06:49:48,lancastermb,https://twitter.com/lancastermb,https://twitter.com/i/web/status/1306334494400688128,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/xMEdPLulHJ",,
deeply,2020-09-19 08:15:37,Hollandorange1,https://twitter.com/Hollandorange1,https://twitter.com/i/web/status/1307080865038716933,"RT @AnaCabrera: It's FRIDAY! Breathe deeply, be kind, wear a mask, finish the week strong. We got this.",,
deeply,2020-09-22 06:41:47,ModernJay,https://twitter.com/ModernJay,https://twitter.com/i/web/status/1308144414615891968,"RT @DrTomFrieden: If you could save the life of another person without harming your own, would you?  Deeply moving article about Dr. Rebe…",,
deeply,2020-09-22 06:23:02,SaintGimp,https://twitter.com/SaintGimp,https://twitter.com/i/web/status/1308139699026845698,"RT @DrTomFrieden: If you could save the life of another person without harming your own, would you?  Deeply moving article about Dr. Rebe…",,
deeply,2020-09-22 07:47:17,nursevictoria11,https://twitter.com/nursevictoria11,https://twitter.com/i/web/status/1308160900507955201,"RT @DrTomFrieden: If you could save the life of another person without harming your own, would you?  Deeply moving article about Dr. Rebe…",,
deeply,2020-09-22 07:05:45,MySpecialAngelz,https://twitter.com/MySpecialAngelz,https://twitter.com/i/web/status/1308150448528842752,"RT @DrTomFrieden: If you could save the life of another person without harming your own, would you?  Deeply moving article about Dr. Rebe…",,
deeply,2020-09-19 06:45:56,straitarrow10,https://twitter.com/straitarrow10,https://twitter.com/i/web/status/1307058296319348736,"RT @AnaCabrera: It's FRIDAY! Breathe deeply, be kind, wear a mask, finish the week strong. We got this.",,
deeply,2020-09-22 07:35:24,bprophetable,https://twitter.com/bprophetable,https://twitter.com/i/web/status/1308157907951783936,"RT @DrTomFrieden: If you could save the life of another person without harming your own, would you?  Deeply moving article about Dr. Rebe…",,
baby,2020-09-16 09:01:36,mercenarygraphi,https://twitter.com/mercenarygraphi,https://twitter.com/i/web/status/1306005273337901056,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
baby,2020-09-16 07:57:25,oceanerazzurro,https://twitter.com/oceanerazzurro,https://twitter.com/i/web/status/1305989121567944705,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
baby,2020-09-16 07:00:37,Saler67745657,https://twitter.com/Saler67745657,https://twitter.com/i/web/status/1305974827400871937,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
baby,2020-09-16 07:25:43,WillChill9,https://twitter.com/WillChill9,https://twitter.com/i/web/status/1305981143959863296,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
baby,2020-09-16 08:20:06,UnRapporteur1,https://twitter.com/UnRapporteur1,https://twitter.com/i/web/status/1305994832041725952,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
